scientificName,bee_genus,bee_family,diet_breadth_liberal,diet_breadth_conservative,phylo_rich,phylo_simp,eigen1_plantGenus,eigen2_plantGenus,eigen1_plantFam,eigen2_plantFam,rich_genus,simpson_genus,rich_fam,simpson_fam,n_globi,med_lat,med_long,n_chesshire,area_m2,area_ha,spherical_geometry,mean_doy,med_doy,quant10,quant90,flight_season,eigen1,eigen2,Andrena,Megandrena,Ancylandrena,Calliopsis,Macrotera,Perdita,Panurginus,Protandrena,Mesoxaea,Protoxaea,Eulonchopria,Colletes,Hylaeus,Caupolicana,Ptiloglossa,Zikanapis,Agapostemon,Halictus,Lasioglossum,Sphecodes,Augochlora,Augochlorella,Augochloropsis,Pseudaugochlora,Dieunomia,Nomia,Dufourea,Sphecodosoma,Conanthalictus,Protodufourea,Xeralictus,Plebeia,Bombus,Centris,Melitoma,Ptilothrix,Diadasia,Exomalopsis,Anthophorula,Ancyloscelis,Svastra,Melissodes,Martinapis,Melissoptila,Eucera,Xenoglossa,Simanthedon,Florilegus,Gaesischia,Ceratina,Xylocopa,Anthophora,Habropoda,Ericrocis,Epeoloides,Leiopodus,Brachymelecta,Melecta,Zacosmia,Nomada,Biastes,Townsendiella,Neolarra,Hexepeolus,Holcopasites,Paranomada,Brachynomada,Triopasites,Triepeolus,Epeolus,Oreopasites,Coelioxys,Megachile,Heriades,Protosmia,Osmia,Ashmeadiella,Atoposmia,Hoplitis,Chelostoma,Anthidium,Anthidiellum,Dianthidium,Paranthidium,Stelis,Trachusa,Dioxys,Lithurgopsis,Hesperapis,Macropis,Melitta,diet_breadth
Macropis ciliata,Macropis,Melittidae,specialist,specialist,627.137973,484.986672955549,0.00612725038616043,-0.0230821653018322,0.349381115408609,0.195125527495412,3,2.66666666666667,3,2.66666666666667,4,41.074,-73.9545,74,2255727673957.34,225572767.395734,TRUE,181.666666666667,180,164.8,199.8,35,0.135541896535035,0.0221573081210935,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.49106357134645,0,1.145122162568,specialist
Macropis steironematis,Macropis,Melittidae,specialist,specialist,2623.367563,528.040928433864,-0.00439261361972759,-0.0262036449947862,0.100618546202668,-0.0875784942264317,25,6.02006688963211,21,5.86319218241042,60,39.06,-89.882,9,802497190766.186,80249719.0766186,TRUE,174.4,174,170.6,178.2,7.59999999999997,0.135541896535035,0.0221573081210935,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.59717839119427,1.49106357134645,0,1.145122162568,specialist
Macrotera latior,Macrotera,Andrenidae,specialist,specialist,706.724827,408.052019017796,-0.270197455098855,0.172436972295631,0.225488181593947,-0.27531858791796,5,1.22321849929212,3,1.15148822745446,72,31.892,-109.251,325,941808746801.472,94180874.6801473,TRUE,221.124444444444,227,172.2,255,82.8,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,specialist
Macrotera portalis,Macrotera,Andrenidae,specialist,specialist,634.311011,481.525702903466,-0.163121906269884,0.101829120893039,0.305884147081524,-0.285952719666478,3,2.52808988764045,4,2.71084337349398,15,31.9155,-108.469,100,377838889947.484,37783888.9947484,TRUE,227.719298245614,234,202.2,256.4,54.2,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,specialist
Macrotera texana,Macrotera,Andrenidae,specialist,specialist,617.318185,392.789835707533,-0.0705596999898989,0.0493625794772875,0.231703102753619,-0.24631964845677,3,1.01762894931462,3,1.01762894931462,344,31.2935,-100.1425,34,463535042100.329,46353504.2100329,TRUE,141.653846153846,138,125,158.5,33.5,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,specialist
Macrotera echinocacti,Macrotera,Andrenidae,generalist,NA,390.702539,390.702539,-0.0410084540125286,0.0230481878474568,0.23422489757893,-0.246401041049936,1,1,1,1,9,29.423,-110.817,49,284446225726.592,28444622.5726592,TRUE,234.673913043478,228,225,260,35,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,NA
Macrotera carinata,Macrotera,Andrenidae,generalist,NA,390.70254,390.70254,-0.061957403317707,0.0330949571135263,0.226844605846162,-0.236845642052034,1,1,1,1,1,33.647,-116.377,7,2014715899.14413,201471.589914414,TRUE,112,118,88.8,132.8,44,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,NA
Macrotera mellea,Macrotera,Andrenidae,specialist,specialist,514.436777,408.997852644754,-0.0478340597659203,0.0222347506427769,0.22702409227998,-0.235779805493005,2,1.16447739543879,2,1.16447739543879,170,32.241,-111.167,69,574493251211.858,57449325.1211858,TRUE,237.096774193548,239,216,271,55,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,specialist
Macrotera lobata,Macrotera,Andrenidae,generalist,NA,390.70254,390.70254,-0.040114766675264,0.0225259667716541,0.23422489757893,-0.246401041049935,1,1,1,1,1,25.825,-101.483,8,28155895324.4488,2815589.53244488,TRUE,82.1428571428571,84,75,87.8,12.8,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,NA
Macrotera arcuata,Macrotera,Andrenidae,specialist,specialist,390.70254,390.70254,-0.260828848573228,0.166399596004395,0.259651366884131,-0.283680245536904,1,1,1,1,35,35.557,-116.0155,186,889571200161.178,88957120.0161178,TRUE,129.240506329114,126,101.7,155,53.3,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,specialist
Macrotera magniceps,Macrotera,Andrenidae,specialist,specialist,390.70254,390.70254,-0.260828848573228,0.166399596004395,0.259651366884131,-0.283680245536903,1,1,1,1,2,34.332,-106.726,11,14105673975.5914,1410567.39755914,TRUE,244.25,242,242,248.3,6.30000000000001,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,specialist
Macrotera mortuaria,Macrotera,Andrenidae,generalist,NA,390.70254,390.70254,-0.061957403317707,0.0330949571135263,0.226844605846162,-0.236845642052034,1,1,1,1,1,35.03,-115.934,35,193564978172.122,19356497.8172123,TRUE,119.387096774194,113,94,151,57,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,NA
Macrotera opacella,Macrotera,Andrenidae,generalist,NA,1558.1195,526.264696997885,-0.102403935689075,0.0615465056813876,0.152696614101145,-0.0757807550900904,15,8.61915125136017,12,6.97885462555066,89,38.589,-110.703,29,207747049438.138,20774704.9438138,TRUE,202.777777777778,207,165,240.8,75.8,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,NA
Macrotera opuntiae,Macrotera,Andrenidae,specialist,specialist,412.271725,391.642121679449,-0.0706558489844846,0.0493430061499833,0.23422489757893,-0.246401041049936,2,1.04543107898813,1,1,45,40.015,-105.27,20,31191716300.633,3119171.6300633,TRUE,172.846153846154,169,151.4,198.6,47.2,0.370412322710997,0.0815397268056854,1.28003495668283,1.28003495668283,1.28003495668283,0.897735181456995,0,0.245128933076716,0.749192718739701,0.803602738056793,1.14400950721589,1.14400950721589,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427,specialist
