bee_genus,eigen1,eigen2,bee_family,Tetraloniella,Florilegus,Simanthedon,Ericrocis,Epeoloides,Leiopodus,Nomada,Hexepeolus,Biastes,Townsendiella,Neolarra,Brachynomada,Syntrichalonia,Triopasites,Paranomada,Epeolus,Triepeolus,Cemolobus,Holcopasites,Oreopasites,Zacosmia,Melecta,Anthophora,Habropoda,Trachusa,Paranthidium,Lithurgopsis,Anthidiellum,Dianthidium,Stelis,Anthidium,Megachile,Coelioxys,Chelostoma,Protosmia,Heriades,Hoplitis,Atoposmia,Ashmeadiella,Osmia,Dioxys,Hesperapis,Macropis,Melitta,Caupolicana,Zikanapis,Ptiloglossa,Eulonchopria,Colletes,Hylaeus,Dieunomia,Nomia,Pseudaugochlora,Agapostemon,Sphecodes,Micralictoides,Halictus,Lasioglossum,Augochloropsis,Augochlora,Augochlorella,Conanthalictus,Xeralictus,Protodufourea,Dufourea,Sphecodosoma,Protoxaea,Calliopsis,Mesoxaea,Panurginus,Perdita,Macrotera,Ancylandrena,Pseudopanurgus,Protandrena,Megandrena,Andrena,Plebeia,Bombus,Centris,Ceratina,Xylocopa,Ancyloscelis,Exomalopsis,Anthophorula,Brachymelecta,Melitoma,Ptilothrix,Diadasia,Melissoptila,Martinapis,Svastra,Melissodes,Gaesischia,Peponapis,Xenoglossa,Eucera
Colletes,0.136854944143771,-0.05043517565320568,Colletidae,0.43532145826883717,0.44626505610966066,0.12771102717301427,0.48565133574111424,0.4416212203388257,0.5229867299062533,0.4504861262029307,0.4105715291397173,0.42291024573378433,0.40653445151057493,0.41816184776400334,0.5019191392715818,0.12771102717301433,0.4937797314319268,0.5152395861774302,0.4639650830995813,0.45963731495994264,0.12771102717301427,0.4631066732971749,0.463853148956043,0.4594463935012347,0.45207222787938306,0.4171817974919443,0.40102392732298264,0.43401702246813917,0.4364820372429513,0.06673121227197468,0.4477397693345274,0.44907097968130233,0.44435255606981533,0.46193611524382017,0.44073961323466615,0.46205657987933857,0.4060689536951651,0.4542201781185248,0.4515492504978947,0.45353611247543746,0.4445364246987654,0.4590804575806037,0.4767356139915702,0.44750345958876975,0.41969039408575565,0.36691332538181304,0.3895673304427192,0.2507483281930588,0.264970126561803,0.2780075492438975,0.22688914701833862,0,0.2544002532582613,0.3795486167700137,0.3895877412107889,-0.02016709592453403,0.410627471650614,0.3966400460851826,-0.02016709592453403,0.42047062301697535,0.42694748009030925,0.38213328279507924,0.41152137259599497,0.38464535272416794,0.3486316951786506,0.3143411992901669,0.30427225544163716,0.4032421343816375,0.3239938490085609,0.36503049693208445,0.38488486217232354,0.0048349638416382845,0.40154995168013635,0.46197554362295706,0.46508432469921185,0.0048349638416382845,0.42290032085119283,0.42862439900272653,0.3771861297512768,0.39445411151628873,0.48182047846797976,0.43504002001007586,0.39815763612292426,0.5033881793697221,0.42616155303058045,0.4369213467019064,0.4502313726069347,0.4083170058804228,0.2285063996301071,0.438309143764449,0.44800725911313755,0.4336706947466464,0.4511005638970696,0.4425020490771447,0.4424036172319359,0.45178645600310663,0.4329167384101869,0.43568814132845046,0.4368560468299093,0.4329167384101869
Hylaeus,0.13469546616176573,-0.049436986310507816,Colletidae,0.4286105953476598,0.4395541931884832,0.12100016425183685,0.4789404728199368,0.4349103574176483,0.5162758669850759,0.4437752632817533,0.4038606662185399,0.41619938281260693,0.3998235885893975,0.41145098484282594,0.4952082763504043,0.1210001642518369,0.4870688685107494,0.5085287232562526,0.4572542201784039,0.45292645203876525,0.12100016425183685,0.4563958103759975,0.4571422860348656,0.4527355305800572,0.44536136495820566,0.4104709345707669,0.39431306440180525,0.4273061595469617,0.4297711743217739,0.06002034935079725,0.44102890641335,0.4423601167601249,0.4376416931486379,0.45522525232264277,0.43402875031348875,0.4553457169581612,0.39935809077398765,0.4475093151973474,0.44483838757671723,0.44682524955426006,0.437825561777588,0.4523695946594263,0.47002475107039277,0.4407925966675923,0.4129795311645782,0.3602024624606356,0.3828564675215418,0.2440374652718814,0.25825926364062557,0.2712966863227201,0.22017828409716117,0.2544002532582613,0,0.37283775384883633,0.3828768782896115,-0.02687795884571148,0.4039166087294365,0.38992918316400516,-0.02687795884571148,0.4137597600957979,0.42023661716913185,0.3754224198739018,0.4048105096748175,0.3779344898029905,0.3419208322574732,0.3076303363689895,0.29756139252045977,0.3965312714604601,0.3172829860873835,0.358319634010907,0.37817399925114614,-0.0018758990795391672,0.3948390887589589,0.4552646807017796,0.4583734617780344,-0.0018758990795391672,0.4161894579300154,0.4219135360815491,0.37047526683009935,0.38774324859511133,0.47510961554680226,0.42832915708889835,0.3914467732017468,0.49667731644854474,0.419450690109403,0.430210483780729,0.4435205096857573,0.4016061429592454,0.2217955367089297,0.4315982808432716,0.44129639619196015,0.426959831825469,0.4443897009758922,0.4357911861559673,0.4356927543107585,0.44507559308192923,0.4262058754890095,0.42897727840727307,0.4301451839087319,0.4262058754890095
Dieunomia,0.18120158768363218,-0.07865290171132255,Halictidae,0.42412710853015756,0.4350707063709811,0.11651667743433472,0.4744569860024347,0.43042687060014617,0.5117923801675737,0.4392917764642511,0.3993771794010377,0.4117158959951047,0.3953401017718954,0.4069674980253237,0.4907247895329022,0.11651667743433478,0.4825853816932473,0.5040452364387505,0.4527707333609017,0.44844296522126303,0.11651667743433472,0.4519123235584953,0.4526587992173634,0.4482520437625551,0.44087787814070345,0.4059874477532647,0.38982957758430303,0.4228226727294596,0.4252876875042717,0.05553686253329511,0.4365454195958478,0.4378766299426228,0.4331582063311358,0.45074176550514056,0.42954526349598654,0.45086223014065896,0.39487460395648555,0.44302582837984517,0.44035490075921513,0.44234176273675785,0.4333420749600858,0.44788610784192406,0.46554126425289066,0.4363091098500902,0.4084960443470761,0.3557189756431335,0.3783729807040396,0.35296511535133746,0.3671869137200817,0.3802243364021761,0.3334534272466455,0.3795486167700137,0.37283775384883633,0,0.11828016440803103,-0.15403434079985223,0.27676022677529577,0.26277280120986446,-0.15403434079985218,0.2866033781416572,0.29308023521499116,0.24826603791976107,0.2776541277206768,0.2507781078488498,0.2569004052029663,0.2226099093144826,0.21254096546595283,0.3115108444059532,0.23226255903287657,0.3538361471934049,0.37369051243364393,-0.006359385897041325,0.39035560194145674,0.45078119388427745,0.45388997496053224,-0.006359385897041325,0.4117059711125132,0.4174300492640469,0.3659917800125972,0.3832597617776091,0.47062612872930015,0.42384567027139625,0.3869632863842447,0.49219382963104263,0.4149672032919009,0.4257269969632268,0.4390370228682551,0.3971226561417432,0.2173120498914276,0.4271147940257695,0.43681290937445805,0.4224763450079669,0.43990621415839,0.4313076993384651,0.4312092674932563,0.440592106264427,0.4217223886715073,0.42449379158977085,0.4256616970912297,0.4217223886715073
Nomia,0.18584319713524394,-0.08101587414939435,Halictidae,0.4341662329709327,0.4451098308117562,0.1265558018751098,0.4844961104432098,0.4404659950409213,0.5218315046083488,0.44933090090502625,0.4094163038418128,0.42175502043587987,0.40537922621267053,0.4170066224660989,0.5007639139736773,0.12655580187510987,0.49262450613402237,0.5140843608795256,0.4628098578016768,0.4584820896620382,0.1265558018751098,0.46195144799927046,0.46269792365813855,0.4582911682033302,0.4509170025814786,0.4160265721940398,0.3998687020250782,0.43286179717023476,0.43532681194504685,0.06557598697407022,0.44658454403662295,0.44791575438339787,0.4431973307719109,0.4607808899459157,0.4395843879367617,0.4609013545814341,0.4049137283972607,0.4530649528206203,0.4503940251999902,0.452380887177533,0.44338119940086096,0.4579252322826992,0.47558038869366576,0.4463482342908653,0.41853516878785124,0.36575810008390863,0.3884121051448147,0.3630042397921126,0.3772260381608568,0.3902634608429512,0.34349255168742066,0.3895877412107889,0.3828768782896115,0.11828016440803103,0,-0.14399521635907708,0.2867993512160709,0.27281192565063955,-0.14399521635907703,0.29664250258243235,0.30311935965576625,0.2583051623605362,0.287693252161452,0.26081723228962495,0.2669395296437414,0.23264903375525772,0.22258008990672795,0.3215499688467284,0.24230168347365172,0.36387527163418,0.3837296368744191,0.0036797385437338237,0.4003947263822319,0.4608203183250526,0.4639290994013074,0.0036797385437338237,0.4217450955532884,0.42746917370482207,0.37603090445337234,0.39329888621838427,0.4806652531700753,0.4338847947121714,0.3970024108250198,0.5022329540718177,0.425006327732676,0.43576612140400195,0.4490761473090302,0.40716178058251834,0.2273511743322027,0.4371539184665446,0.44685203381523314,0.432515469448742,0.44994533859916513,0.4413468237792402,0.4412483919340314,0.45063123070520217,0.43176151311228245,0.434532916030546,0.43570082153200484,0.43176151311228245
Pseudaugochlora,-0.018364846748624368,0.025506995177026287,Halictidae,0.024411395835609806,0.0353549936764333,-0.28319903526021306,0.07474127330788688,0.03071115790559842,0.11207666747302591,0.03957606376970335,-3.385332935100793e-4,0.012000183300556966,-0.004375610922652373,0.007251785330775973,0.09100907683835446,-0.28319903526021306,0.08286966899869946,0.10432952374420279,0.053055020666353925,0.04872725252671528,-0.28319903526021306,0.05219661086394756,0.05294308652281565,0.04853633106800731,0.041162165446155696,0.006271735058716921,-0.00988613511024472,0.02310696003491186,0.025571974809723952,-0.3441788501612527,0.03682970690130005,0.038160917248074966,0.03344249363658802,0.051026052810592804,0.029829550801438787,0.051146517446111206,-0.004841108738062205,0.04331011568529741,0.04063918806466732,0.042626050042210095,0.03362636226553806,0.04817039514737631,0.06582555155834285,0.036593397155542384,0.00878033165252834,-0.043996737051414325,-0.02134273199050818,-0.046750597343210354,-0.032528798974466144,-0.019491376292371687,-0.06626228544790225,-0.02016709592453403,-0.02687795884571148,-0.15403434079985223,-0.14399521635907708,0,-0.39042194440255373,-0.2902768857517713,-0.7070840277614879,-0.26644630881997855,-0.25996945174664465,-0.2656311936787226,-0.2362431038778069,-0.2631191237496339,-0.1428153074915815,-0.17710580338006518,-0.18717474722859495,-0.08820486828859456,-0.16745315366167118,-0.04587956550114293,-0.026025200260903825,-0.4060750985915891,-0.009360110753091025,0.05106548118972969,0.05417426226598448,-0.4060750985915891,0.011990258417965489,0.017714336569499167,-0.03372393268195062,-0.016455950916938647,0.0709104160347524,0.02412995757684848,-0.012752426310303086,0.09247811693649483,0.015251490597353132,0.026011284268679102,0.03932131017370732,-0.0025930565528045416,-0.18240366280312018,0.027399081331221736,0.03709719667991027,0.022760632313419057,0.04019050146384222,0.03159198664391731,0.031493554798708544,0.04087639356987931,0.022006675976959544,0.024778078895223096,0.025945984396681946,0.022006675976959544
Agapostemon,0.22255499223866942,-0.10359077853279548,Halictidae,0.4552059634107578,0.4661495612515813,0.14759553231493489,0.5055358408830348,0.4615057254807464,0.5428712350481739,0.47037063134485135,0.4304560342816379,0.44279475087570497,0.42641895665249563,0.438046352905924,0.5218036444135025,0.14759553231493494,0.5136642365738474,0.5351240913193508,0.4838495882415019,0.4795218201018633,0.14759553231493489,0.48299117843909556,0.48373765409796365,0.4793308986431553,0.4719567330213037,0.4370663026338649,0.4209084324649033,0.45390152761005986,0.45636654238487195,0.0866157174138953,0.46762427447644805,0.46895548482322297,0.464237061211736,0.4818206203857408,0.4606241183765868,0.4819410850212592,0.4259534588370858,0.4741046832604454,0.4714337556398153,0.4734206176173581,0.46442092984068606,0.4789649627225243,0.49662011913349086,0.4673879647306904,0.43957489922767634,0.3867978305237337,0.4094518355846398,0.38404397023193765,0.39826576860068186,0.4113031912827763,0.36453228212724575,0.410627471650614,0.4039166087294365,0.27676022677529577,0.2867993512160709,-0.39042194440255373,0,0.1405176818233767,-0.27628946018633993,0.16434825875516948,0.1708251158285034,0.16516337389642538,0.19455146369734116,0.1676754438255141,0.28797926008356645,0.2536887641950828,0.24361982034655302,0.34258969928655336,0.26334141391347676,0.384915002074005,0.40476936731424407,0.024719468983558812,0.4214344568220569,0.4818600487648776,0.4849688298411324,0.024719468983558812,0.44278482599311336,0.44850890414464706,0.3970706348931973,0.41433861665820926,0.5017049836099003,0.4549245251519965,0.4180421412648449,0.5232726845116428,0.4460460581725011,0.45680585184382705,0.4701158777488553,0.42820151102234344,0.2483909047720278,0.4581936489063697,0.46789176425505824,0.4535551998885671,0.47098506903899023,0.4623865542190653,0.4622881223738565,0.47167096114502727,0.45280124355210755,0.4555726464703711,0.45674055197182994,0.45280124355210755
Sphecodes,0.21460302847352866,-0.09895855582928414,Halictidae,0.44121853784532644,0.45216213568614994,0.13360810674950355,0.4915484153176035,0.44751829991531505,0.5288838094827425,0.45638320577942,0.41646860871620656,0.4288073253102736,0.41243153108706426,0.4240589273404926,0.507816218848071,0.1336081067495036,0.4996768110084161,0.5211366657539194,0.46986216267607056,0.4655343945364319,0.13360810674950355,0.4690037528736642,0.4697502285325323,0.46534347307772395,0.45796930745587233,0.42307887706843356,0.4069210068994719,0.4399141020446285,0.4423791168194406,0.07262829184846395,0.4536368489110167,0.4549680592577916,0.45024963564630466,0.46783319482030944,0.4466366928111554,0.46795365945582784,0.41196603327165443,0.46011725769501405,0.45744633007438396,0.45943319205192673,0.4504335042752547,0.46497753715709295,0.4826326935680595,0.453400539165259,0.425587473662245,0.3728104049583023,0.39546441001920846,0.3700565446665063,0.3842783430352505,0.39731576571734495,0.3505448565618144,0.3966400460851826,0.38992918316400516,0.26277280120986446,0.27281192565063955,-0.2902768857517713,0.1405176818233767,0,-0.30253912203023875,0.13809859691127063,0.14457545398460456,0.15117594833099404,0.1805640381319098,0.15368801826008277,0.27399183451813514,0.23970133862965146,0.22963239478112168,0.32860227372112205,0.24935398834804545,0.3709275765085737,0.39078194174881287,0.010732043418127557,0.4074470312566256,0.46787262319944634,0.4709814042757011,0.010732043418127557,0.4287974004276821,0.4345214785792158,0.38308320932776607,0.40035119109277806,0.487717558044469,0.4409370995865651,0.40405471569941354,0.5092852589462115,0.4320586326070697,0.44281842627839574,0.4561284521834239,0.4142140854569121,0.23440347920659643,0.44420622334093834,0.4539043386896269,0.4395677743231357,0.45699764347355887,0.44839912865363396,0.44830069680842516,0.4576835355795959,0.4388138179866762,0.44158522090493973,0.4427531264063986,0.4388138179866762
Micralictoides,-0.01985975854530787,0.026454294293310553,Halictidae,0.024411395835609806,0.0353549936764333,-0.28319903526021306,0.07474127330788688,0.03071115790559842,0.11207666747302597,0.03957606376970335,-3.385332935100793e-4,0.012000183300556966,-0.004375610922652373,0.007251785330775973,0.09100907683835441,-0.283199035260213,0.08286966899869946,0.10432952374420273,0.053055020666353925,0.04872725252671528,-0.28319903526021306,0.05219661086394756,0.05294308652281565,0.04853633106800731,0.041162165446155696,0.006271735058716921,-0.00988613511024472,0.02310696003491186,0.025571974809723952,-0.34417885016125266,0.03682970690130005,0.038160917248074966,0.03344249363658802,0.051026052810592804,0.029829550801438787,0.051146517446111206,-0.004841108738062205,0.04331011568529741,0.04063918806466732,0.042626050042210095,0.03362636226553806,0.04817039514737631,0.06582555155834285,0.036593397155542384,0.00878033165252834,-0.043996737051414325,-0.02134273199050818,-0.046750597343210354,-0.032528798974466144,-0.019491376292371687,-0.06626228544790225,-0.02016709592453403,-0.02687795884571148,-0.15403434079985218,-0.14399521635907703,-0.7070840277614879,-0.27628946018633993,-0.30253912203023875,0,-0.355784244169853,-0.30790753905115087,-0.26563119367872257,-0.23624310387780684,-0.26311912374963387,-0.14281530749158144,-0.17710580338006512,-0.1871747472285949,-0.0882048682885945,-0.16745315366167113,-0.0458795655011429,-0.026025200260903797,-0.4060750985915891,-0.009360110753090997,0.05106548118972972,0.054174262265984506,-0.4060750985915891,0.011990258417965517,0.017714336569499195,-0.03372393268195059,-0.01645595091693862,0.07091041603475245,0.024129957576848535,-0.01275242631030303,0.09247811693649488,0.015251490597353187,0.026011284268679102,0.03932131017370732,-0.0025930565528045416,-0.18240366280312018,0.027399081331221736,0.03709719667991027,0.022760632313419057,0.04019050146384222,0.03159198664391731,0.031493554798708544,0.04087639356987931,0.022006675976959544,0.024778078895223096,0.025945984396681946,0.022006675976959544
Halictus,0.22968277422968394,-0.107270656790141,Halictidae,0.4650491147771192,0.4759927126179427,0.15743868368129632,0.5153789922493963,0.4713488768471078,0.5527143864145354,0.48021378271121273,0.4402991856479993,0.45263790224206635,0.436262108018857,0.44788950427228535,0.5316467957798638,0.15743868368129638,0.5235073879402088,0.5449672426857122,0.4936927396078633,0.48936497146822466,0.15743868368129632,0.49283432980545694,0.49358080546432503,0.4891740500095167,0.4817998843876651,0.4469094540002263,0.43075158383126466,0.46374467897642124,0.46620969375123333,0.09645886878025674,0.47746742584280943,0.47879863618958435,0.4740802125780974,0.4916637717521022,0.47046726974294817,0.4917842363876206,0.4357966102034472,0.4839478346268068,0.4812769070061767,0.4832637689837195,0.47426408120704744,0.4888081140888857,0.5064632704998522,0.47723111609705177,0.4494180505940377,0.39664098189009506,0.4192949869510012,0.39388712159829903,0.40810891996704324,0.4211463426491377,0.37437543349360713,0.42047062301697535,0.4137597600957979,0.2866033781416572,0.29664250258243235,-0.26644630881997855,0.16434825875516948,0.13809859691127063,-0.355784244169853,0,0.13273017989035857,0.17500652526278682,0.2043946150637026,0.17751859519187554,0.29782241144992794,0.26353191556144423,0.2534629717129145,0.35243285065291485,0.27318456527983825,0.3947581534403664,0.41461251868060556,0.03456262034992025,0.4312776081884183,0.491703200131239,0.4948119812074938,0.03456262034992025,0.4526279773594748,0.4583520555110085,0.40691378625955876,0.42418176802457075,0.5115481349762618,0.4647676765183579,0.42788529263120634,0.5331158358780043,0.45588920953886253,0.46664900321018843,0.4799590291152167,0.4380446623887048,0.2582340561383892,0.4680368002727311,0.4777349156214196,0.46339835125492845,0.4808282204053516,0.4722297055854267,0.4721312737402179,0.48151411251138865,0.4626443949184689,0.4654157978367325,0.4665837033381913,0.4626443949184689
Lasioglossum,0.23334670163510496,-0.10896831907225331,Halictidae,0.4715259718504531,0.48246956969127663,0.16391554075463025,0.5218558493227302,0.4778257339204417,0.5591912434878692,0.48669063978454663,0.4467760427213332,0.45911475931540024,0.4427389650921909,0.45436636134561925,0.5381236528531977,0.1639155407546303,0.5299842450135428,0.5514440997590461,0.5001695966811972,0.49584182854155856,0.16391554075463025,0.49931118687879084,0.5000576625376589,0.49565090708285064,0.488276741460999,0.4533863110735602,0.43722844090459856,0.47022153604975514,0.47268655082456723,0.10293572585359065,0.48394428291614333,0.4852754932629183,0.4805570696514313,0.4981406288254361,0.47694412681628207,0.4982610934609545,0.4422734672767811,0.4904246917001407,0.48775376407951065,0.4897406260570534,0.48074093828038134,0.4952849711622196,0.5129401275731862,0.4837079731703857,0.4558949076673716,0.403117838963429,0.4257718440243351,0.400363978671633,0.41458577704037713,0.42762319972247165,0.38085229056694103,0.42694748009030925,0.42023661716913185,0.29308023521499116,0.30311935965576625,-0.25996945174664465,0.1708251158285034,0.14457545398460456,-0.30790753905115087,0.13273017989035857,0,0.1814833823361207,0.2108714721370365,0.18399545226520944,0.30429926852326183,0.2700087726347781,0.2599398287862484,0.35890970772624875,0.27966142235317215,0.40123501051370036,0.42108937575393945,0.0410394774232542,0.43775446526175227,0.498180057204573,0.5012888382808278,0.0410394774232542,0.45910483443280875,0.46482891258434245,0.4133906433328927,0.43065862509790465,0.5180249920495956,0.47124453359169177,0.43436214970454023,0.5395926929513382,0.4623660666121964,0.4731258602835223,0.4864358861885506,0.4445215194620387,0.26471091321172313,0.47451365734606504,0.4842117726947536,0.4698752083282624,0.4873050774786855,0.4787065626587606,0.4786081308135518,0.48799096958472254,0.4691212519918028,0.4718926549100664,0.4730605604115252,0.4691212519918028
Augochloropsis,0.20519091110407028,-0.09357604188859507,Halictidae,0.4267117745552231,0.43765537239604657,0.11910134345940018,0.47704165202750015,0.4330115366252117,0.5143770461926391,0.4418764424893166,0.4019618454261032,0.41430056202017024,0.3979247677969609,0.40955216405038924,0.4933094555579677,0.11910134345940024,0.48517004771831274,0.506629902463816,0.4553553993859672,0.45102763124632855,0.11910134345940018,0.45449698958356083,0.4552434652424289,0.4508367097876206,0.44346254416576897,0.4085721137783302,0.39241424360936855,0.42540733875452513,0.4278723535293372,0.058121528558360586,0.4391300856209133,0.44046129596768824,0.4357428723562013,0.4533264315302061,0.43212992952105206,0.4534468961657245,0.39745926998155107,0.4456104944049107,0.4429395667842806,0.44492642876182337,0.43592674098515133,0.4504707738669896,0.4681259302779561,0.43889377587515566,0.4110807103721416,0.35830364166819895,0.3809576467291051,0.3555497813764029,0.3697715797451471,0.3828090024272416,0.336038093271711,0.38213328279507924,0.3754224198739018,0.24826603791976107,0.2583051623605362,-0.2656311936787226,0.16516337389642538,0.15117594833099404,-0.26563119367872257,0.17500652526278682,0.1814833823361207,0,0.08605404187520901,0.05917802200338197,0.25948507122803177,0.2251945753395481,0.21512563149101832,0.3140955104310187,0.2348472250579421,0.35642081321847036,0.3762751784587094,-0.0037747198719758623,0.3929402679665222,0.4533658599093429,0.4564746409855977,-0.0037747198719758623,0.4142906371375787,0.4200147152891124,0.36857644603766265,0.3858444278026746,0.4732107947543656,0.4264303362964617,0.38954795240931017,0.4947784956561081,0.41755186931696636,0.4283116629882924,0.44162168889332054,0.3997073221668087,0.21989671591649307,0.429699460050835,0.4393975753995235,0.42506101103303234,0.4424908801834555,0.4338923653635306,0.4337939335183218,0.44317677228949254,0.4243070546965728,0.42707845761483637,0.4282463631162952,0.4243070546965728
Augochlora,0.2223153111990983,-0.10252643089772884,Halictidae,0.4560998643561388,0.4670434621969623,0.14848943326031594,0.5064297418284159,0.4623996264261274,0.5437651359935549,0.47126453229023235,0.4313499352270189,0.44368865182108597,0.4273128575978766,0.438940253851305,0.5226975453588835,0.148489433260316,0.5145581375192285,0.5360179922647318,0.4847434891868829,0.4804157210472443,0.14848943326031594,0.48388507938447656,0.48463155504334465,0.4802247995885363,0.4728506339666847,0.4379602035792459,0.4218023334102843,0.45479542855544086,0.45726044333025295,0.08750961835927634,0.46851817542182905,0.46984938576860397,0.465130962157117,0.4827145213311218,0.4615180193219678,0.4828349859666402,0.4268473597824668,0.4749985842058264,0.4723276565851963,0.4743145185627391,0.46531483078606706,0.4798588636679053,0.49751402007887185,0.4682818656760714,0.44046880017305734,0.3876917314691147,0.4103457365300208,0.38493787117731865,0.39915966954606286,0.4121970922281573,0.36542618307262675,0.41152137259599497,0.4048105096748175,0.2776541277206768,0.287693252161452,-0.2362431038778069,0.19455146369734116,0.1805640381319098,-0.23624310387780684,0.2043946150637026,0.2108714721370365,0.08605404187520901,0,0.054574037749913054,0.28887316102894756,0.25458266514046385,0.2445137212919341,0.34348360023193447,0.2642353148588579,0.38580890301938603,0.4056632682596252,0.025613369928939866,0.42232835776743793,0.48275394971025865,0.48586273078651343,0.025613369928939866,0.4436787269384944,0.4494028050900281,0.3979645358385784,0.41523251760359037,0.5025988845552813,0.4558184260973775,0.4189360422102259,0.5241665854570238,0.4469399591178821,0.45769975278920805,0.4710097786942363,0.42909541196772444,0.2492848057174088,0.4590875498517507,0.46878566520043924,0.45444910083394807,0.47187896998437123,0.4632804551644463,0.4631820233192375,0.47256486209040827,0.45369514449748855,0.4564665474157521,0.45763445291721094,0.45369514449748855
Augochlorella,0.20696329908119712,-0.0945219883334009,Halictidae,0.4292238444843118,0.44016744232513527,0.12161341338848891,0.47955372195658885,0.4355236065543004,0.5168891161217279,0.4443885124184053,0.4044739153551919,0.41681263194925894,0.4004368377260496,0.41206423397947795,0.4958215254870564,0.12161341338848897,0.48768211764740144,0.5091419723929047,0.4578674693150559,0.45353970117541725,0.12161341338848891,0.45700905951264953,0.4577555351715176,0.4533487797167093,0.44597461409485767,0.4110841837074189,0.39492631353845725,0.42791940868361383,0.4303844234584259,0.06063359848744931,0.441642155550002,0.44297336589677694,0.43825494228529,0.4558385014592948,0.43464199945014076,0.4559589660948132,0.39997133991063977,0.4481225643339994,0.4454516367133693,0.44743849869091207,0.43843881091424003,0.4529828437960783,0.4706380002070448,0.44140584580424436,0.4135927803012303,0.36081571159728765,0.3834697166581938,0.3580618513054916,0.37228364967423583,0.3853210723563303,0.3385501632007997,0.38464535272416794,0.3779344898029905,0.2507781078488498,0.26081723228962495,-0.2631191237496339,0.1676754438255141,0.15368801826008277,-0.26311912374963387,0.17751859519187554,0.18399545226520944,0.05917802200338197,0.054574037749913054,0,0.26199714115712047,0.22770664526863682,0.21763770142010705,0.3166075803601074,0.2373592949870308,0.35893288314755906,0.3787872483877982,-0.0012626499428871063,0.39545233789561096,0.4558779298384317,0.45898671091468646,-0.0012626499428871063,0.41680270706666744,0.42252678521820114,0.3710885159667514,0.3883564977317634,0.4757228646834543,0.4289424062255504,0.3920600223383989,0.4972905655851968,0.42006393924605506,0.4308237329173811,0.44413375882240924,0.4022193920958974,0.22240878584558177,0.4322115299799237,0.4419096453286122,0.42757308096212104,0.4450029501125442,0.4364044352926193,0.4363060034474105,0.44568884221858124,0.4268191246256615,0.42959052754392507,0.4307584330453839,0.4268191246256615
Conanthalictus,0.15567031891533714,-0.06436749027454329,Halictidae,0.39321018693879445,0.40415378477961794,0.08559975584297158,0.4435400644110715,0.39950994900878306,0.48087545857621056,0.408374854872888,0.36846025780967456,0.3807989744037416,0.36442318018053227,0.3760505764339606,0.45980786794153905,0.08559975584297164,0.4516684601018841,0.4731283148473874,0.42185381176953857,0.4175260436298999,0.08559975584297158,0.4209954019671322,0.4217418776260003,0.41733512217119195,0.40996095654934034,0.37507052616190156,0.35891265599294,0.3919057511380965,0.3943707659129086,0.024619940941931963,0.4056284980044847,0.4069597083512596,0.40224128473977266,0.41982484391377745,0.39862834190462343,0.41994530854929585,0.36395768236512244,0.41210890678848205,0.40943797916785196,0.41142484114539474,0.4024251533687227,0.41696918625056095,0.4346243426615275,0.405392188258727,0.377579122755713,0.3248020540517703,0.3474560591126765,0.3220481937599743,0.33626999212871855,0.349307414810813,0.3025365056552824,0.3486316951786506,0.3419208322574732,0.2569004052029663,0.2669395296437414,-0.1428153074915815,0.28797926008356645,0.27399183451813514,-0.14281530749158144,0.29782241144992794,0.30429926852326183,0.25948507122803177,0.28887316102894756,0.26199714115712047,0,0.12717465475622164,0.11710571090769188,0.21607558984769226,0.13682730447461564,0.3229192256020417,0.3427735908422809,-0.037276307488404437,0.35943868035009363,0.41986427229291434,0.4229730533691691,-0.037276307488404437,0.3807890495211501,0.3865131276726838,0.3350748584212341,0.35234284018624606,0.4397092071379371,0.3929287486800332,0.3560463647928816,0.46127690803967947,0.3840502817005378,0.39481007537186374,0.4081201012768919,0.3662057345503801,0.18639512830006444,0.39619787243440635,0.4058959877830949,0.3915594234166037,0.40898929256702693,0.40039077774710197,0.40029234590189317,0.4096751846730639,0.3908054670801442,0.39357686999840774,0.3947447754998666,0.3908054670801442
