bee_genus,eigen1,eigen2,bee_family,Andrena,Megandrena,Ancylandrena,Calliopsis,Macrotera,Perdita,Panurginus,Protandrena,Mesoxaea,Protoxaea,Eulonchopria,Colletes,Hylaeus,Caupolicana,Ptiloglossa,Zikanapis,Agapostemon,Halictus,Lasioglossum,Sphecodes,Augochlora,Augochlorella,Augochloropsis,Pseudaugochlora,Dieunomia,Nomia,Dufourea,Sphecodosoma,Conanthalictus,Protodufourea,Xeralictus,Plebeia,Bombus,Centris,Melitoma,Ptilothrix,Diadasia,Exomalopsis,Anthophorula,Ancyloscelis,Svastra,Melissodes,Martinapis,Melissoptila,Eucera,Xenoglossa,Simanthedon,Florilegus,Gaesischia,Ceratina,Xylocopa,Anthophora,Habropoda,Ericrocis,Epeoloides,Leiopodus,Brachymelecta,Melecta,Zacosmia,Nomada,Biastes,Townsendiella,Neolarra,Hexepeolus,Holcopasites,Paranomada,Brachynomada,Triopasites,Triepeolus,Epeolus,Oreopasites,Coelioxys,Megachile,Heriades,Protosmia,Osmia,Ashmeadiella,Atoposmia,Hoplitis,Chelostoma,Anthidium,Anthidiellum,Dianthidium,Paranthidium,Stelis,Trachusa,Dioxys,Lithurgopsis,Hesperapis,Macropis,Melitta
Dufourea,0.5533600023419402,0.13774840271828612,Halictidae,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,0,0.7315860748917914,1.0082103010649017,1.0514670322673103,1.0514670322673103,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Sphecodosoma,0.5533600023419402,0.1377484027182861,Halictidae,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,0.7315860748917914,0,1.0082103010649017,1.0514670322673103,1.0514670322673103,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Conanthalictus,0.543426122186597,0.1350483060905257,Halictidae,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.0082103010649017,1.0082103010649017,0,1.0514670322673103,1.0514670322673103,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Protodufourea,0.5533946011278377,0.1377586823503451,Halictidae,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.0514670322673103,1.0514670322673103,1.0514670322673103,0,0.6679021550170663,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Xeralictus,0.5533946011278378,0.13775868235034505,Halictidae,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.0514670322673103,1.0514670322673103,1.0514670322673103,0.6679021550170663,0,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Plebeia,-0.24165931609286348,0.15268543398490525,Apidae,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,0,0.9728852752593492,1.2133865150508558,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.5971783911942723,1.597178391194272,1.597178391194272
Bombus,-0.24165931609286348,0.15268543398490525,Apidae,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,0.9728852752593492,0,1.2133865150508558,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.5971783911942723,1.597178391194272,1.597178391194272
Centris,-0.23683767198207112,0.14935376639473566,Apidae,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.2133865150508558,1.2133865150508558,0,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.5971783911942723,1.597178391194272,1.597178391194272
Melitoma,-0.4107861882776845,0.2839225569230412,Apidae,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.3215891118908702,1.3215891118908702,1.3215891118908702,0,0.2921006126935232,0.4837230080834316,1.071164490694828,1.071164490694828,1.071164490694828,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.2869260617861564,1.2869260617861564,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.5971783911942723,1.597178391194272,1.597178391194272
Ptilothrix,-0.4107861882776845,0.2839225569230412,Apidae,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.3215891118908702,1.3215891118908702,1.3215891118908702,0.2921006126935232,0,0.4837230080834316,1.071164490694828,1.071164490694828,1.071164490694828,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.2869260617861564,1.2869260617861564,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.5971783911942723,1.597178391194272,1.597178391194272
Diadasia,-0.4085728243526563,0.2822565067471927,Apidae,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.3215891118908702,1.3215891118908702,1.3215891118908702,0.4837230080834316,0.4837230080834316,0,1.071164490694828,1.071164490694828,1.071164490694828,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.2869260617861564,1.2869260617861564,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.5971783911942723,1.597178391194272,1.597178391194272
Exomalopsis,-0.39728723685690215,0.2736875873744446,Apidae,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.071164490694828,1.071164490694828,1.071164490694828,0,0.5580869173240984,0.9199477852626903,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.2869260617861564,1.2869260617861564,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.597178391194272,1.597178391194272,1.597178391194272
Anthophorula,-0.39728723685690215,0.2736875873744446,Apidae,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.071164490694828,1.071164490694828,1.071164490694828,0.5580869173240984,0,0.9199477852626903,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.2869260617861564,1.2869260617861564,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.597178391194272,1.597178391194272,1.597178391194272
Ancyloscelis,-0.38941124667485977,0.26776671697268345,Apidae,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.071164490694828,1.071164490694828,1.071164490694828,0.9199477852626903,0.9199477852626903,0,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.2869260617861564,1.2869260617861564,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.5971783911942723,1.597178391194272,1.597178391194272
Svastra,-0.5559270676542415,0.3986122532248429,Apidae,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,0,0.25520808114819366,0.32610678850912383,0.32610678850912383,0.3642905380681017,0.3642905380681017,0.3808744872008288,0.43513029418981297,0.43513029418981297,1.2869260617861564,1.2869260617861564,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.5971783911942723,1.597178391194272,1.597178391194272
Melissodes,-0.5559270676542416,0.398612253224843,Apidae,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.3215891118908702,1.3215891118908702,1.3215891118908702,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,1.1056022870664508,0.25520808114819366,0,0.32610678850912383,0.32610678850912383,0.3642905380681017,0.3642905380681017,0.3808744872008288,0.43513029418981297,0.43513029418981297,1.2869260617861564,1.2869260617861564,1.3819858648843397,1.3819858648843397,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4037726610318615,1.4982874003917501,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917501,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.4982874003917503,1.5971783911942723,1.597178391194272,1.597178391194272
