scientificName,med_lat,med_long,n_chesshire,area_m2,area_ha,spherical_geometry,mean_doy,med_doy,quant10,quant90,flight_season
Dufourea brevicornis,32.732,-116.95,5,878152707.455078,87815.2707455078,TRUE,93,93,83.4,102.6,19.2
Dufourea calientensis,36.5375,-119.2935,14,36609663757.4441,3660966.37574441,TRUE,107.636363636364,108,84,120,36
Dufourea californica,38.898,-123.213,3,5325035253.12486,532503.525312486,TRUE,119.666666666667,122,111.6,126.8,15.2
Dufourea calochorti,44.4775,-121.733,42,154792320638.033,15479232.0638033,TRUE,189.15,202,148.8,210.1,61.3
Dufourea campanulae,44.488,-123.253,27,197679817057.816,19767981.7057816,TRUE,197.962962962963,202,172.8,214.8,42
Dufourea contarovici,35.079,-109.7705,6,24796161139.1652,2479616.11391652,TRUE,249.75,244,234.2,269.9,35.7
Dufourea cuprea,38.824,-120.376,15,8387687970.82077,838768.797082077,TRUE,140.153846153846,150,122,151,29
Dufourea davidsoni,34.261,-116.977,22,144276146643.117,14427614.6643117,TRUE,207.590909090909,201.5,188.1,236.9,48.8
Dufourea dentipes,36.492,-121.495,81,617550969999.935,61755096.9999935,TRUE,136.675324675325,135,120,158,38
Dufourea desertorum,36.215,-116.93,5,39275698056.3011,3927569.80563011,TRUE,99,101.5,88.5,107.5,19
Dufourea dilatipes,48.7005,-113.908,10,228379699955.977,22837969.9955977,TRUE,181.125,185,165.2,194,28.8
Dufourea echinocacti,33.654,-116.381,36,37953536780.312,3795353.6780312,TRUE,81.8055555555556,84.5,63,96,33
Dufourea fallugiae,33.207,-114.217,112,442416813582.111,44241681.3582111,TRUE,95.6517857142857,95,75.1,118,42.9
Dufourea femorata,37.882,-121.1445,36,292802265253.511,29280226.5253511,TRUE,120.676470588235,116,97.6,149,51.4
Dufourea fimbriata,41.573,-111.644,31,615357580608.023,61535758.0608023,TRUE,183.703703703704,203,106.6,227.6,121
Dufourea gilia,35.436,-120.516,5,14222454841.9812,1422245.48419812,TRUE,115.2,116,109.4,121.4,12
Dufourea harveyi,39.034,-106.986,99,1908923920699.61,190892392.069961,TRUE,201.746987951807,206,183.2,222.8,39.6
Dufourea holocyanea,42.555,-120.081,90,1188423297780,118842329.778,TRUE,178.14606741573,178,152,199.6,47.6
Dufourea impunctata,27.773,-82.64,1,3047596199.71072,304759.619971072,TRUE,NA,NA,NA,NA,NA
Dufourea latifrons,34.733,-115.247,1,3691815136.64668,369181.513664667,TRUE,102,102,102,102,0
Dufourea leachi,36.663,-121.01,2,3012657781.60872,301265.778160872,TRUE,157,157,157,157,0
Dufourea linanthi,33.9425,-117.5535,2,6800160080.75507,680016.008075507,TRUE,125.5,125.5,110.7,140.3,29.6
Dufourea longiceps,36.2325,-117.171,10,38963716628.368,3896371.6628368,TRUE,138.444444444444,144,118.4,150.2,31.8
Dufourea macswaini,37.228,-119.513,5,67545339.516098,6754.5339516098,TRUE,155.6,146,145,171,26
Dufourea malacothricis,31.337,-109.268,145,606636306484.759,60663630.6484759,TRUE,106.062015503876,104,90,140,50
Dufourea marginata,40.667,-105.758,155,3490101753523.93,349010175.352393,TRUE,227.993243243243,230,206.7,252,45.3
Dufourea maura,40.561,-105.992,170,4084424912025.48,408442491.202548,TRUE,198.841463414634,197,175.3,224,48.7
Dufourea moldenkei,32.874,-116.418,1,3488547343.51286,348854.734351286,TRUE,133,133,133,133,0
Dufourea monardae,43.067,-92.31,63,1313755546610.91,131375554.661091,TRUE,209.236363636364,207,195.4,225,29.6
Dufourea mulleri,31.799,-110.6145,272,533389749649.153,53338974.9649153,TRUE,106.15671641791,105,85.7,126,40.3
Dufourea nemophilae,35.7175,-118.502,22,42908247792.6939,4290824.77926939,TRUE,145.578947368421,139,122.4,181.2,58.8
Dufourea neocalifornica,36.428,-119.116,5,918069664.215846,91806.9664215846,TRUE,107.2,116,91,119.4,28.4
Dufourea neovernalis,36.147,-120.264,9,1363043477.71806,136304.347771806,TRUE,81.4444444444444,80,60,98.2,38.2
Dufourea novaeangliae,43.316,-74.294,84,978737919124.814,97873791.9124814,TRUE,205.014084507042,206,182,233,51
Dufourea nudicornis,33.613,-115.801,19,78234270115.3772,7823427.01153772,TRUE,84.3529411764706,78,70,99.4,29.4
Dufourea oenotherae,34.169,-117.8785,2,4459840772.85773,445984.077285773,TRUE,114,114,108.4,119.6,11.2
Dufourea orovada,40.382,-116.923,9,104176422530.562,10417642.2530562,TRUE,149.888888888889,152,138.8,159,20.2
Dufourea oryx,35.772,-105.155,1,3989583159.30961,398958.315930961,TRUE,NA,NA,NA,NA,NA
Dufourea pectinipes,38.2935,-120.239,10,12258476038.362,1225847.6038362,TRUE,150.125,150,146,155.1,9.09999999999999
Dufourea pulchricornis,32.206,-109.058,163,1034076423976.79,103407642.397679,TRUE,95.6737588652482,96,79,111,32
Dufourea rhamni,32.8925,-117.1165,18,18365870256.0267,1836587.02560267,TRUE,114.666666666667,117.5,101.5,125,23.5
Dufourea sandhouseae,36.0735,-118.2265,76,791759145371.921,79175914.5371921,TRUE,113.524590163934,109,84,141,57
Dufourea saundersi,37.3295,-119.6855,4,501731715.408508,50173.1715408508,TRUE,135,135,134.3,135.7,1.39999999999998
Dufourea scabricornis,41.1635,-120.6715,14,282448856499.878,28244885.6499878,TRUE,193.071428571429,195.5,173.9,210.2,36.3
Dufourea scintilla,34.3175,-118.1325,38,111835299517.173,11183529.9517173,TRUE,114.333333333333,115,98.4,137.6,39.2
Dufourea snellingi,34.8815,-117.223,2,15668233334.394,1566823.3334394,TRUE,121,121,121,121,0
Dufourea sparsipunctata,35.583,-120.43,13,30953547456.7241,3095354.74567241,TRUE,108.25,101,91.6,129.5,37.9
Dufourea spilura,37.832,-119.815,47,71557101285.7724,7155710.12857724,TRUE,206.847826086957,203.5,189.5,224.5,35
Dufourea spinifera,37.85,-119.48,17,70442435912.2071,7044243.59122071,TRUE,189.333333333333,201,174.8,232.2,57.4
Dufourea stagei,37.436,-122.356,3,3363423633.38342,336342.363338342,TRUE,116.666666666667,107,107,130.2,23.2
Dufourea subdavidsoni,39.479,-120.102,122,674633999131.875,67463399.9131875,TRUE,199.034482758621,197.5,182,219,37
Dufourea tarsata,37.394,-121.485,5,39721742.2730284,3972.17422730284,TRUE,94.25,94,78,110.7,32.7
Dufourea timberlakei,34.812,-119.147,1,1844730652.02974,184473.065202974,TRUE,151,151,151,151,0
Dufourea tinsleyi,32.327,-110.239,3,128344678787.793,12834467.8787793,TRUE,NA,NA,NA,NA,NA
Dufourea torchioi,37.051,-122.073,1,1883073613.63442,188307.361363442,TRUE,147,147,147,147,0
Dufourea trochantera,40.765,-118.591,174,1333670011531.76,133367001.153176,TRUE,177.619883040936,179,151,207,56
Dufourea truncata,34.14,-118.035,1,1192735200.88247,119273.520088247,TRUE,105,105,105,105,0
Dufourea tularensis,36.1805,-119.268,2,1392325944.32943,139232.594432943,TRUE,90,90,89.2,90.8,1.59999999999999
Dufourea tuolumne,40.639,-122.559,3,4176899767.18469,417689.976718469,TRUE,152.333333333333,149,148.2,157.8,9.60000000000002
Dufourea vanduzeei,35.986,-121.089,7,37892955982.8376,3789295.59828376,TRUE,131.333333333333,132.5,119,142.5,23.5
Dufourea vandykei,36.6,-117.874,13,49356631186.2372,4935663.11862372,TRUE,131.666666666667,142,97.2,153.1,55.9
Dufourea vernalis,34.335,-114.322,131,614986193883.116,61498619.3883116,TRUE,96.2372881355932,91.5,74,124.2,50.2
Dufourea versatilis,38.546,-120.2725,26,73399612423.6864,7339961.24236864,TRUE,163.809523809524,153,143,196,53
Dufourea virgata,35.672,-118.704,110,285467143496.336,28546714.3496336,TRUE,118.619047619048,119,95,141,46
Dufourea viridescens,34.321,-118.225,1,680565556.167084,68056.5556167084,TRUE,NA,NA,NA,NA,NA
Dufourea viridis,34.052,-118.243,1,3462790775.32016,346279.077532016,TRUE,110,110,110,110,0
Epeoloides pilosulus,43.1275,-76.264,50,2589078478931.96,258907847.893196,TRUE,193.40625,193,172.1,217,44.9
Epeolus ainsliei,42.603,-96.8935,16,1404338397159.01,140433839.715901,TRUE,197.25,203.5,164.9,219.7,54.8
Epeolus americanus,39.3235,-110.575,40,10388551210236.7,1038855121.02367,TRUE,189.36,187,165.2,216.6,51.4
Epeolus andriyi,38.78,-76.7,1,1898371519.50768,189837.151950768,TRUE,244,244,244,244,0
Epeolus asperatus,34.2155,-117.972,6,19068601541.8694,1906860.15418694,TRUE,108.666666666667,108,104.8,112.8,8
Epeolus attenboroughi,37.792,-105.59,7,4093216512.00958,409321.651200958,TRUE,190.428571428571,191,188.2,192,3.80000000000001
Epeolus australis,34.6,-83.912,13,1752084962691.77,175208496.269177,TRUE,157,139,105.8,235.4,129.6
Epeolus autumnalis,41.451,-79.21,83,1837225042627.09,183722504.262709,TRUE,260.410714285714,261,244,278,34
Epeolus axillaris,38.6,-119.12,5,23804917302.0953,2380491.73020953,TRUE,245.25,245,231.7,259,27.3
Epeolus banksi,38.678,-77.171,3,16804962829.8267,1680496.28298267,TRUE,NA,NA,NA,NA,NA
Epeolus barberiellus,31.78,-105.625,5,21601273520.8381,2160127.35208381,TRUE,121.666666666667,117,117,128.2,11.2
Epeolus basili,32.232,-109.78,11,66635933634.5616,6663593.36345616,TRUE,251.25,240,239,272.5,33.5
Epeolus bifasciatus,40.086,-87.712,219,7351066655938.26,735106665.593826,TRUE,209.75641025641,211,174,245,71
Epeolus brumleyi,31.9175,-109.2025,14,323017023468.852,32301702.3468852,TRUE,174.5,152,129.5,242,112.5
Epeolus canadensis,39.6145,-91.664,46,1605305783833.09,160530578.383309,TRUE,208.25,213.5,166.4,250.6,84.2
Epeolus carolinus,28.7815,-81.352,8,351467592913.308,35146759.2913308,TRUE,289.857142857143,292,275.8,302,26.2
Epeolus chamaesarachae,31.44,-109.273,10,36049566954.3413,3604956.69543413,TRUE,239.8,239,234.8,245.2,10.4
Epeolus compactus,33.596,-109.2785,138,7537030888370.42,753703088.837042,TRUE,183.81,187,102.9,270,167.1
Epeolus deyrupi,27.81,-81.456,5,9374723784.31,937472.378431,TRUE,154.666666666667,155,147.8,161.4,13.6
Epeolus diadematus,29.3,-98.081,3,124431653110.836,12443165.3110836,TRUE,164,164,164,164,0
Epeolus erigeronis,27.1855,-81.351,6,1120816249.20261,112081.624920261,TRUE,141,145.5,127.6,150.8,23.2
Epeolus ferrarii,29.6985,-104.725,10,608182505935.349,60818250.593535,TRUE,241,241,240.2,241.8,1.60000000000002
Epeolus flavofasciatus,32.701,-109.863,17,1104168049656.51,110416804.965651,TRUE,223.25,228,191.4,248.4,57
Epeolus floridensis,27.203,-81.356,4,303619094.111376,30361.9094111376,TRUE,138,138,137.2,138.8,1.60000000000002
Epeolus glabratus,28.593,-81.35,69,86742803016.2858,8674280.30162858,TRUE,140.672413793103,139,123.7,159.3,35.6
Epeolus howardi,38.784,-76.701,7,266203293132.238,26620329.3132238,TRUE,255.142857142857,246,236.2,275.8,39.6
Epeolus ilicis,31.657,-81.456,13,1600531717721.52,160053171.772152,TRUE,145.875,136,101.4,194.4,93
Epeolus inornatus,31.95,-95.94,5,253741948744.101,25374194.8744101,TRUE,124,108.5,100,160.4,60.4
Epeolus interruptus,35.174,-104.832,43,4468838118117.77,446883811.811777,TRUE,173.173913043478,182,125.8,199.8,74
Epeolus lectoides,41.434,-83.912,96,3460395746720.42,346039574.672042,TRUE,197.705128205128,202.5,163.7,225,61.3
Epeolus lectus,37.31,-99.3815,4,114378935.639313,11437.8935639313,TRUE,174.5,163,163,195.2,32.2
Epeolus mesillae,32.183,-109.279,174,1855834610407.61,185583461.040761,TRUE,118.175,117,85.9,142.1,56.2
Epeolus minimus,41.779,-111.443,109,6946166643550.43,694616664.355043,TRUE,196.266666666667,195,153.4,232.8,79.4
Epeolus nebulosus,37.43,-117.94,1,7650016913.27664,765001.691327664,TRUE,257,257,257,257,0
Epeolus novomexicanus,37.988,-105.7925,8,393554876938.932,39355487.6938932,TRUE,247.142857142857,248,228.2,271.8,43.6
Epeolus olympiellus,46.73,-120.5,25,1178037529304.89,117803752.930489,TRUE,195.454545454545,197,179,214.8,35.8
Epeolus packeri,29.65,-82.33,5,966136.639564037,96.6136639564037,TRUE,293.2,293,290,296,6
Epeolus pusillus,39.28,-83.912,162,6325085796505.24,632508579.650524,TRUE,219.074074074074,242.5,129.4,275.3,145.9
Epeolus rufulus,38.067,-101.7755,4,16811159916.5707,1681115.99165707,TRUE,248.666666666667,256,238.4,256,17.6
Epeolus scutellaris,43.155,-76.592,239,5814254723382.5,581425472.338251,TRUE,239.607142857143,240,221,264,43
Epeolus splendidus,32.1595,-111.5785,14,97632608888.5269,9763260.88885269,TRUE,120,120,96.8,143.2,46.4
Epeolus tessieris,32.25,-109.76,7,59902539662.6376,5990253.96626376,TRUE,243.2,243,237,250.8,13.8
Epeolus zonatus,28.836,-81.44,33,145904840889.367,14590484.0889367,TRUE,115.04,104,74.4,165,90.6
Ericrocis lata,32.421,-111.086,271,2964751227444.22,296475122.744422,TRUE,161.616071428571,144.5,109.3,236,126.7
Ericrocis pintada,26.464,-105.1915,66,1150906580852.31,115090658.085231,TRUE,212.160714285714,212,179,248,69
Eucera acerba,37.582,-114.185,19,430293441012.325,43029344.1012325,TRUE,133.133333333333,129,95.4,178,82.6
Eucera actuosa,36.0395,-111.83,402,1512262992363.63,151226299.236363,TRUE,119.492346938776,116,90,153.9,63.9
Eucera albescens,36.435,-114.2385,42,595227405237.112,59522740.5237112,TRUE,106.175,104,85.8,132,46.2
Eucera amsinckiae,36.215,-119.488,35,711456790253.517,71145679.0253517,TRUE,103.407407407407,102,75.6,147.2,71.6
Eucera angustifrons,34.099,-115.29,33,510464270743.057,51046427.0743057,TRUE,110.193548387097,105,88,140,52
Eucera aragalli,43.527,-102.694,39,649385118047.435,64938511.8047435,TRUE,121.230769230769,123,82.2,156.6,74.4
Eucera argyrophila,32.449,-99.733,3,13542304279.1814,1354230.42791814,TRUE,98.6666666666667,97,95.4,102.6,7.20000000000002
Eucera arizonica,33.4015,-113.657,4,2435222278.90488,243522.227890488,TRUE,76.75,76.5,66,87.7,21.7
Eucera atriventris,39.544,-82.837,97,5508571546323.27,550857154.632327,TRUE,124.373134328358,130,91.8,154.4,62.6
Eucera bakeri,36.822,-107.993,1,988135015.620026,98813.5015620026,TRUE,118,118,118,118,0
Eucera belfragei,39.28,-89.882,36,699656418156.028,69965641.8156028,TRUE,121.933333333333,125.5,89.4,156.1,66.7
Eucera birkmanniella,36.116,-97.058,1,3703221108.68467,370322.110868467,TRUE,197,197,197,197,0
Eucera californica,34.917,-117.826,7,1386462773.48625,138646.277348625,TRUE,98.2857142857143,102,78,113.4,35.4
Eucera cercidis,36.698,-99.146,1,2022010742.87584,202201.074287584,TRUE,97,97,97,97,0
Eucera chrysobotryae,36.698,-98.853,7,815655568485.102,81565556.8485102,TRUE,106.285714285714,97,96.2,129,32.8
Eucera chrysophila,46.73,-116.99,3,1022074809.80611,102207.480980611,TRUE,171.5,171.5,159.1,183.9,24.8
Eucera conformis,31.326,-109.11,12,600684096811.894,60068409.6811894,TRUE,95.4166666666667,90.5,70.9,110,39.1
Eucera cordleyi,40.223,-122.131,37,1968887143547.55,196888714.354755,TRUE,144.382352941176,139,110.5,176.9,66.4
Eucera delphinii,41.706,-117.17,13,690691291803.161,69069129.1803161,TRUE,139.833333333333,135,113.1,181.6,68.5
Eucera dorsata,32.8965,-117.094,16,80210268375.9147,8021026.83759147,TRUE,113.75,113,94.8,128.7,33.9
Eucera dubitata,38.906,-81.198,25,1195374304898.99,119537430.489899,TRUE,150.47619047619,157,94,195,101
Eucera edwardsii,41.8125,-112.3035,262,2032595702596.64,203259570.259664,TRUE,157.484126984127,159,127.1,190,62.9
Eucera frater,41.768,-116.712,267,1865587300287.97,186558730.028797,TRUE,146.996124031008,147,105.7,184.3,78.6
Eucera fulvitarsis,40.7645,-111.89,176,2706971473667.6,270697147.36676,TRUE,144.617283950617,140.5,113.2,174.9,61.7
Eucera fulvohirta,31.761,-92.011,3,33961413214.0028,3396141.32140028,TRUE,109,112,98.4,118.4,20
Eucera hamata,39.28,-87.121,392,3240411304694.91,324041130.469491,TRUE,150.124293785311,151,124,173,49
Eucera hurdi,39.796,-120.183,7,124788921564.951,12478892.1564951,TRUE,158.4,169,121.2,188,66.8
Eucera illinoensis,35.4565,-95.9335,4,272731046597.317,27273104.6597317,TRUE,106.333333333333,99,91.8,123.8,32
Eucera lepida,33.48,-102.0285,24,1411743388201.55,141174338.820155,TRUE,117.541666666667,105,90,147.8,57.8
Eucera lunata,37.2245,-121.253,48,810561779078.595,81056177.9078595,TRUE,99,96,66.4,123,56.6
Eucera lutziana,40.197,-112.92,41,258256789386.623,25825678.9386623,TRUE,148.102564102564,146,131,158.4,27.4
Eucera lycii,34.335,-106.722,36,145826876877.889,14582687.6877889,TRUE,106.25,110,92.5,117,24.5
Eucera mohavensis,35.414,-113.929,55,553601296744.013,55360129.6744013,TRUE,105.384615384615,102,74,144,70
Eucera pagosana,41.706,-111.816,1,3810090967.5594,381009.09675594,TRUE,NA,NA,NA,NA,NA
Eucera pallidihirta,40.773,-103.793,3,144298521323.191,14429852.1323191,TRUE,146,156,114.4,173.6,59.2
Eucera phaceliae,31.717,-109.251,43,551983546276.627,55198354.6276627,TRUE,102.675,93,82,132,50
Eucera primiveris,36.46,-115.99,95,544135743675.46,54413574.367546,TRUE,105.898876404494,104,77,139,62
Eucera quadricincta,36.5,-113.655,52,588180500744.872,58818050.0744872,TRUE,109.847826086957,103.5,85,149.5,64.5
Eucera rosae,38.755,-77.327,85,1656845477697.34,165684547.769735,TRUE,147.789473684211,155,124.5,176,51.5
Eucera speciosa,38.855,-110.481,89,4116644763883.45,411664476.388345,TRUE,150.310810810811,150,124.6,178.5,53.9
Eucera stretchii,36.55,-120.518,24,70155403838.7686,7015540.38387686,TRUE,133.958333333333,128.5,104.4,170.5,66.1
Eucera suavis,39,-105,1,3311910560.34327,331191.056034327,TRUE,NA,NA,NA,NA,NA
Eucera territella,37.4635,-111.5835,82,1605021045750.81,160502104.575081,TRUE,133.563636363636,135,111.4,153.6,42.2
Eucera texana,32.783,-96.8,1,1619855694.41192,161985.569441192,TRUE,78,78,78,78,0
Eucera tricinctella,34.298,-117.076,32,500850568410.985,50085056.8410985,TRUE,98.45,99.5,77.7,119.7,42
Eucera truttae,35.8525,-112.0165,4,84851242363.5812,8485124.23635812,TRUE,127.666666666667,137,98.6,153,54.4
Eucera venusta,36.106,-116.299,41,514504554995.927,51450455.4995927,TRUE,135.615384615385,137,104,166.4,62.4
Eucera virgata,37.992,-122.131,13,634074863266.147,63407486.3266147,TRUE,151.8,149,134.7,168.9,34.2
Eucera zonata,37.514,-121.3095,2,23698673856.1498,2369867.38561498,TRUE,110,110,102.8,117.2,14.4
Eulonchopria punctatissima,19.533,-105.067,23,862732909900.138,86273290.9900138,TRUE,228.285714285714,226.5,195.9,272.2,76.3000000000001
Exomalopsis analis,18.8585,-96.7365,102,2981286746768.02,298128674.676803,TRUE,171.686274509804,176,40,325.8,285.8
Exomalopsis birkmanni,29.424,-99.6735,76,1346460034005.52,134646003.400552,TRUE,202.391891891892,193.5,163.9,261.1,97.2
Exomalopsis dimidiata,31.344,-109.3085,46,220288189269.693,22028818.9269693,TRUE,236.448275862069,232,223.8,248.4,24.6
Exomalopsis mellipes,19.194,-98.383,175,2588566577679.04,258856657.767904,TRUE,198.654545454545,209,47,326,279
Exomalopsis similis,22.835,-104.712,93,3408997999221.92,340899799.922192,TRUE,189.217391304348,198,52.4,283.9,231.5
Exomalopsis snowi,25.902,-98.493,39,1326873893698.09,132687389.369809,TRUE,177.727272727273,177,106.2,241.6,135.4
Exomalopsis solani,31.572,-109.0135,548,2908616762333.74,290861676.233374,TRUE,233.725433526012,234,198.5,271,72.5
Exomalopsis solidaginis,31.972,-109.3545,158,1307713225974.45,130771322.597445,TRUE,253.430769230769,256,232.8,274,41.2
Florilegus condignus,33.061,-92.268,223,6637431058014.03,663743105.801403,TRUE,199.321951219512,195,136.4,282.8,146.4
Gaesischia exul,18.964,-97.469,35,2144596910370.01,214459691.037001,TRUE,113.914285714286,96,35,233.2,198.2
Habropoda birkmanni,30.595,-96.317,11,77600095378.9289,7760009.53789289,TRUE,88.3636363636364,89,71,102,31
Habropoda cineraria,41.73,-115.014,279,2541646208586.03,254164620.858603,TRUE,122.347014925373,122,76.9,165.6,88.7
Habropoda citulus,38.433,-109.033,1,5289175242.26965,528917.524226965,TRUE,139,139,139,139,0
Habropoda cressonii,39.1585,-112.4525,2,50627791706.7553,5062779.17067553,TRUE,101,101,101,101,0
Habropoda dammersi,38.264,-120.297,6,67099031591.8712,6709903.15918712,TRUE,113.25,116.5,80.7,143.2,62.5
Habropoda depressa,37.236,-121.936,273,1016671356375.77,101667135.637577,TRUE,99.3700787401575,97,64.3,129.7,65.4
Habropoda excellens,38.316,-111.236,10,10928952608.3594,1092895.26083594,TRUE,266.571428571429,259,257.2,280,22.8
Habropoda laboriosa,33.421,-81.4955,686,5823566790644.96,582356679.064496,TRUE,91.3392857142857,84,48,128.5,80.5
Habropoda miserabilis,38.01,-121.834,94,1353048066574.43,135304806.657443,TRUE,116.576470588235,114,84.4,147.8,63.4
Habropoda morrisoni,38.591,-110.532,193,3745733194057.77,374573319.405777,TRUE,136.596273291925,136,94,168,74
Habropoda pallida,35.647,-116.05,199,464048521176.081,46404852.1176081,TRUE,103.010582010582,103,72,131.2,59.2
Habropoda salviarum,19.0585,-98.62,12,561549413582.439,56154941.3582439,TRUE,290.636363636364,299,259,303,44
